symbol,date,open,high,low,close,volume,adjusted
TR,2002-04-03,30.345306,30.404808,30.014748,30.285807,58386,24.180696
TR,2002-04-04,30.31225,30.722143,30.213083,30.391586,63378,24.265152
TR,2002-04-05,30.378363,30.570087,30.345306,30.41803,49764,24.28627
TR,2002-04-08,30.345306,30.570087,30.094084,30.570087,71848,24.407679
TR,2002-04-09,30.477531,30.576698,30.160194,30.404808,80772,24.275717
TR,2002-04-10,30.444475,30.708921,30.411419,30.708921,115562,24.518522
TR,2002-04-11,30.708921,30.728756,30.437864,30.510588,84251,24.360172
TR,2002-04-12,30.510588,30.702311,30.477531,30.576698,77142,24.412954
TR,2002-04-15,30.642811,30.728756,30.543644,30.708921,75932,24.518522
TR,2002-04-16,30.708921,30.741978,30.669254,30.722143,71999,24.52907
TR,2002-04-17,30.642811,30.920481,30.259361,30.451086,182267,24.312662
TR,2002-04-18,30.477531,30.510588,29.948637,30.265972,80319,24.164867
TR,2002-04-19,30.31225,30.6362,30.279196,30.576698,71848,24.412954
TR,2002-04-22,30.642811,31.065926,30.543644,30.940313,55210,24.703272
TR,2002-04-23,30.874203,31.092369,30.874203,31.065926,68520,24.803562
TR,2002-04-24,31.085758,31.171705,30.708921,30.708921,76991,24.518522
TR,2002-04-25,30.775034,31.297318,30.563477,31.284096,109209,24.977755
TR,2002-04-26,31.297318,31.297318,30.940313,30.960148,70940,24.719105
TR,2002-04-29,30.907257,31.065926,30.649422,31.065926,65041,24.803562
TR,2002-04-30,30.907257,31.165092,30.781645,30.986591,96201,24.740211
TR,2002-05-01,30.940313,31.303928,30.708921,31.277483,79108,24.972473
TR,2002-05-02,31.237816,31.416319,31.184927,31.370041,63075,25.046366
TR,2002-05-03,31.336985,31.396484,31.026258,31.264261,66100,24.961914
TR,2002-05-06,31.303928,31.581598,31.277483,31.336985,64588,25.019974
TR,2002-05-07,31.336985,31.383263,31.132036,31.132036,36605,24.856342
TR,2002-05-08,31.171705,31.231205,30.477531,31.171705,97865,24.88802
TR,2002-05-09,31.237816,31.469208,30.642811,30.669254,68974,24.486855
TR,2002-05-10,30.609755,31.277483,30.345306,31.191538,75024,24.903847
TR,2002-05-13,31.237816,31.59482,31.079147,31.588209,57025,25.220554
TR,2002-05-14,31.588209,31.740267,31.151871,31.343596,167897,25.025257
TR,2002-05-15,31.270872,31.403095,30.794867,31.105593,105881,24.835226
TR,2002-05-16,31.006426,31.409706,30.860979,31.270872,73663,24.967194
TR,2002-05-17,31.138649,31.138649,30.689089,31.138649,93932,24.861631
TR,2002-05-20,31.138649,31.330374,30.847757,31.231205,55512,24.935518
TR,2002-05-21,31.171705,31.31715,31.171705,31.178316,49764,24.893295
TR,2002-05-22,31.026258,31.363428,31.026258,31.092369,61411,24.824673
TR,2002-05-23,31.026258,31.667543,30.874203,31.48243,81680,25.136103
TR,2002-05-24,31.495651,31.568375,31.336985,31.396484,51126,25.06748
TR,2002-05-28,31.42293,31.680765,31.403095,31.608042,62924,25.236393
TR,2002-05-29,31.601431,31.727043,31.568375,31.713821,46739,25.320856
TR,2002-05-30,31.720432,31.720432,30.431253,30.464308,184838,24.323223
TR,2002-05-31,30.464308,31.323763,30.279196,31.14526,110419,24.866905
TR,2002-06-03,31.105593,31.138649,30.259361,30.265972,80016,24.164867
TR,2002-06-04,30.332085,30.332085,29.287519,29.532131,106789,23.578945
TR,2002-06-05,29.697412,29.948637,29.684189,29.862692,98772,23.842884
TR,2002-06-06,29.816414,29.816414,28.824736,28.930515,100436,23.098612
TR,2002-06-07,28.798292,29.161905,28.659456,28.956961,71092,23.119728
TR,2002-06-10,29.056128,29.704023,29.056128,29.52552,100133,23.573673
TR,2002-06-11,29.419743,29.518909,28.097507,28.22312,158217,22.533813
TR,2002-06-12,28.157007,28.685902,28.077673,28.22312,121461,22.533813
TR,2002-06-13,28.064451,28.196674,27.581835,27.581835,112839,22.057976
TR,2002-06-14,26.907495,27.105829,26.814938,26.914106,197393,21.523972
TR,2002-06-17,27.059551,27.43639,27.059551,27.323999,122369,21.851772
TR,2002-06-18,27.304165,27.866116,27.072775,27.171942,150351,21.730162
TR,2002-06-19,27.072775,27.277721,26.405045,26.563713,205258,21.243755
TR,2002-06-20,26.418268,26.669493,26.15382,26.186876,137343,20.942383
TR,2002-06-21,25.796818,26.312489,25.763762,26.100931,188922,20.873652
TR,2002-06-24,26.100931,26.378599,25.406757,25.631536,142486,20.498264
TR,2002-06-25,25.519148,25.882763,24.990253,25.122477,200569,20.09116
TR,2002-06-26,24.924141,25.287756,24.659695,25.016699,165024,20.006565
TR,2002-06-27,25.181976,25.849707,24.732416,25.572037,278770,20.450676
TR,2002-06-28,25.578648,26.279432,25.122477,25.492702,282401,20.387234
TR,2002-07-01,25.353868,25.783594,25.347258,25.380314,79562,20.297354
TR,2002-07-02,25.287756,25.691038,25.102642,25.248089,152772,20.191605
TR,2002-07-03,25.181976,25.47287,25.181976,25.340645,141578,20.265629
TR,2002-07-05,25.340645,25.948874,25.340645,25.717484,92419,20.56699
TR,2002-07-08,25.651371,26.001762,25.651371,25.763762,119948,20.604004
TR,2002-07-09,25.717484,25.909206,25.320812,25.320812,212216,20.249765
TR,2002-07-10,24.824974,25.340645,24.824974,25.076199,156099,20.054148
TR,2002-07-11,25.076199,25.135698,24.229967,24.57375,87276,19.652317
TR,2002-07-12,24.527472,24.791918,23.998575,24.077909,85310,19.255781
TR,2002-07-15,23.985353,24.329136,23.436626,24.064688,106184,19.245209
TR,2002-07-16,23.899408,24.229967,23.57546,23.820074,78050,19.049589
TR,2002-07-17,23.899408,24.666306,23.899408,24.355579,112234,19.47784
TR,2002-07-18,24.421692,24.739029,23.601906,23.767185,165175,19.007294
TR,2002-07-19,23.668016,23.668016,22.947399,23.000288,169410,18.393978
TR,2002-07-22,23.106068,23.932465,22.808563,23.172178,173494,18.531443
TR,2002-07-23,23.172178,23.324236,22.253225,22.438337,166990,17.944576
TR,2002-07-24,22.378838,23.317625,21.916056,23.317625,146116,18.647757
TR,2002-07-25,23.800241,25.347258,23.800241,24.957197,255476,19.958973
TR,2002-07-26,25.453035,25.512535,24.229967,24.434914,249426,19.541288
TR,2002-07-29,24.626638,24.818361,24.229967,24.739029,171376,19.784502
TR,2002-07-30,24.672916,24.672916,23.549017,23.998575,161091,19.192339
TR,2002-07-31,23.998575,24.553915,23.925854,24.461359,137041,19.562447
TR,2002-08-01,24.461359,24.461359,24.077909,24.117579,80167,19.287506
TR,2002-08-02,24.051466,24.375414,23.502739,23.68124,68067,18.938559
TR,2002-08-05,23.727518,24.097744,23.641573,23.687851,43109,18.943836
TR,2002-08-06,23.734129,24.355579,23.648184,23.661406,68974,18.922695
TR,2002-08-07,23.701073,24.223356,23.701073,24.110966,58083,19.282227
TR,2002-08-08,23.866352,24.348969,23.866352,24.229967,103461,19.377388
TR,2002-08-09,24.196913,24.196913,23.601906,23.780407,121007,19.017855
TR,2002-08-12,23.714296,23.793631,23.238291,23.621738,134620,18.89097
TR,2002-08-13,23.608517,23.800241,23.304403,23.324236,148688,18.653048
TR,2002-08-14,23.324236,23.800241,23.086233,23.707685,183175,18.9597
TR,2002-08-15,23.720907,23.753963,23.370514,23.515961,69579,18.806376
TR,2002-08-16,23.515961,23.78702,23.205235,23.515961,72453,18.806376
TR,2002-08-19,23.469683,23.806852,23.430016,23.668016,142486,18.927982
TR,2002-08-20,23.634962,23.879576,23.555628,23.562239,91209,18.843378
TR,2002-08-21,23.595295,23.734129,23.073011,23.363903,110117,18.684776
TR,2002-08-22,23.271347,23.502739,22.934177,23.258123,100133,18.600172
TR,2002-08-23,23.172178,23.502739,22.934177,23.053179,86671,18.436275
TR,2002-08-26,23.139124,23.40357,22.967234,23.238291,73814,18.584318
TR,2002-08-27,23.33746,23.33746,22.815174,22.821787,114352,18.251223
TR,2002-08-28,22.775509,22.980455,22.696175,22.742453,68823,18.187784
TR,2002-08-29,22.775509,22.914343,22.577173,22.623451,109511,18.092609
TR,2002-08-30,22.610229,22.709396,22.200336,22.200336,127209,17.754238
TR,2002-09-03,21.849943,21.942499,21.552441,21.565662,147931,17.246666
TR,2002-09-04,21.631775,21.982166,21.572273,21.856556,117831,17.479301
TR,2002-09-05,21.916056,22.015223,21.056602,21.135937,170166,16.903006
TR,2002-09-06,21.135937,21.836721,21.109491,21.750776,184838,17.394707
TR,2002-09-09,21.783833,22.200336,21.777222,22.061501,130839,17.643208
TR,2002-09-10,22.312725,22.312725,21.975555,22.094556999999998,141730,17.669636
TR,2002-09-11,22.160669,22.180502,21.572273,21.578884,74419,17.257236
TR,2002-09-12,21.486328,21.532606,20.864878,21.063213,123730,16.844841
TR,2002-09-13,21.063213,21.393772,20.937601,21.030157,111478,16.818407
TR,2002-09-16,21.076435,21.307827,20.970657,21.221882,110117,16.971739
TR,2002-09-17,21.287992,21.387161,21.089659,21.26816,134318,17.008743
TR,2002-09-18,21.10288,21.195436,20.494652,20.871489,140973,16.691517
TR,2002-09-19,20.759098,21.010324,20.547541,20.547541,106940,16.432446
TR,2002-09-20,20.547541,20.8186,20.494652,20.772322,165477,16.612213
TR,2002-09-23,20.726044,20.99049,20.514486,20.673155,75629,16.532907
TR,2002-09-24,20.607042,20.71282,20.09798,20.388872,152469,16.305553
TR,2002-09-25,20.395485,21.030157,20.263262,20.560764,116016,16.480425
TR,2002-09-26,20.494652,20.858267,20.428539,20.811989,93176,16.681797
TR,2002-09-27,20.692987,20.692987,19.661644,19.833534,116167,15.897517
TR,2002-09-30,19.734367,19.833534,19.496365,19.64842,131293,15.749146
TR,2002-10-01,19.932701,20.012035,19.238527,19.509586,189679,15.637856
TR,2002-10-02,19.271584,20.236816,19.271584,19.85998,233544,15.918719
TR,2002-10-03,19.767422,20.355818,19.714533,20.09798,162906,16.109489
TR,2002-10-04,20.09798,20.395485,19.747589,20.230206,160335,16.215473
TR,2002-10-07,20.164093,20.256651,19.668255,19.952536,193158,15.992907
TR,2002-10-08,20.018646,20.117815,19.569086,19.86659,139612,15.924021
TR,2002-10-09,19.86659,19.886423,19.569086,19.569086,95293,15.685552
TR,2002-10-10,19.502975,19.92609,19.30464,19.846758,166536,15.908115
TR,2002-10-11,20.164093,20.382261,20.078148,20.20376,158822,16.194273
TR,2002-10-14,20.230206,20.593821,20.183928,20.454985,107848,16.395639
TR,2002-10-15,20.527708,21.003714,20.382261,20.805376,151108,16.6765
TR,2002-10-16,20.785543,20.8186,20.269873,20.349207,63226,16.310862
TR,2002-10-17,20.48143,20.673155,20.329372,20.666542,107545,16.565216
TR,2002-10-18,20.673155,20.673155,20.064924,20.461596,75024,16.400936
TR,2002-10-21,20.395485,20.983879,20.243427,20.8186,133713,16.687103
TR,2002-10-22,20.692987,20.692987,20.230206,20.428539,132352,16.374445
TR,2002-10-23,20.296316,20.527708,19.998814,20.48143,121158,16.416834
TR,2002-10-24,20.593821,20.626877,20.302929,20.461596,142183,16.400936
TR,2002-10-25,20.395485,20.593821,20.322762,20.494652,61865,16.427439
TR,2002-10-28,20.461596,20.633488,20.342594,20.620264,90150,16.528122
TR,2002-10-29,20.620264,20.620264,20.316151,20.547541,107848,16.469831
TR,2002-10-30,20.494652,20.752487,20.402096,20.607042,96654,16.517519
TR,2002-10-31,20.613653,21.063213,20.560764,20.851656,138099,16.713591
TR,2002-11-01,20.851656,20.917767,20.593821,20.917767,98167,16.766579
TR,2002-11-04,21.023546,21.023546,20.679766,20.759098,91814,16.639406
TR,2002-11-05,20.759098,21.142548,20.759098,21.129326,156099,16.936152
TR,2002-11-06,21.129326,21.129326,20.732655,20.937601,129024,16.782476
TR,2002-11-07,21.069824,21.076435,20.640099,20.878099,167897,16.734783
TR,2002-11-08,20.851656,20.977268,20.527708,20.692987,105276,16.586405
TR,2002-11-11,20.679766,20.759098,20.137648,20.289705,83949,16.263166
TR,2002-11-12,20.157482,20.263262,19.734367,19.820313,152469,15.886929
TR,2002-11-13,19.734367,20.362429,19.734367,20.322762,83646,16.289658
TR,2002-11-14,20.342594,20.573986,20.342594,20.494652,92722,16.427439
TR,2002-11-15,20.461596,20.732655,20.296316,20.620264,97713,16.528122
TR,2002-11-18,20.686377,20.71282,20.37565,20.454985,120705,16.395639
TR,2002-11-19,20.454985,20.792154,20.395485,20.593821,138704,16.506929
TR,2002-11-20,20.626877,20.878099,20.488041,20.640099,74722,16.544024
TR,2002-11-21,20.692987,20.917767,20.514486,20.911156,72302,16.761284
TR,2002-11-22,20.825211,20.957434,20.607042,20.864878,53848,16.724195
TR,2002-11-25,20.825211,20.924379,20.216984,20.745876,62167,16.628807
TR,2002-11-26,20.706209,20.911156,20.362429,20.745876,125696,16.628807
TR,2002-11-27,20.792154,20.825211,20.43515,20.640099,119343,16.544024
TR,2002-11-29,20.772322,20.772322,20.09798,20.157482,83041,16.157175
TR,2002-12-02,20.164093,20.99049,20.164093,20.88471,140671,16.740093
TR,2002-12-03,20.752487,21.254936,20.752487,20.970657,128570,16.808985
TR,2002-12-04,20.924379,21.023546,20.765711,20.897934,116167,16.75069
TR,2002-12-05,20.99049,20.99049,20.626877,20.792154,143847,16.665899
TR,2002-12-06,20.745876,20.825211,20.560764,20.8186,100587,16.687103
TR,2002-12-09,20.759098,20.864878,20.428539,20.560764,85613,16.480425
TR,2002-12-10,20.659931,20.950823,20.421928,20.811989,140671,16.681797
TR,2002-12-11,20.792154,20.792154,20.388872,20.659931,154133,16.559917
TR,2002-12-12,20.726044,21.016935,20.428539,20.726044,60957,16.612911
TR,2002-12-13,20.659931,20.692987,20.461596,20.534319,95293,16.459236
TR,2002-12-16,20.428539,20.626877,20.03187,20.289705,235510,16.263166
TR,2002-12-17,20.263262,20.626877,20.084759,20.501263,157309,16.432739
TR,2002-12-18,20.428539,20.428539,19.846758,19.906258,135377,15.99191
TR,2002-12-19,19.800478,20.164093,19.800478,20.164093,112537,16.199047
TR,2002-12-20,20.329372,20.924379,20.236816,20.851656,213880,16.7514
TR,2002-12-23,20.8186,20.871489,20.402096,20.587208,167444,16.538956
TR,2002-12-24,20.521097,20.560764,20.09798,20.183928,104520,16.214981
TR,2002-12-26,20.09798,20.494652,20.09798,20.342594,100436,16.342442
TR,2002-12-27,20.230206,20.230206,19.833534,19.939314,114957,16.018469
TR,2002-12-30,19.939314,20.064924,19.833534,19.985592,98470,16.055645
TR,2002-12-31,19.952536,20.322762,19.760811,20.283094,152772,16.294638
TR,2003-01-02,20.395485,20.395485,19.965757,20.283094,121612,16.294638
TR,2003-01-03,20.329372,20.48143,19.939314,20.018646,102856,16.082203
TR,2003-01-06,20.09798,20.37565,20.09798,20.296316,116621,16.305273
TR,2003-01-07,20.461596,20.461596,19.767422,19.807089,128116,15.912246
TR,2003-01-08,19.701311,20.064924,19.549253,19.555864,130083,15.710422
TR,2003-01-09,19.602142,20.289705,19.602142,20.230206,194065,16.252163
TR,2003-01-10,20.164093,20.230206,19.780645,19.965757,97260,16.039705
TR,2003-01-13,20.03187,20.03187,19.58231,19.674866,120705,15.806024
TR,2003-01-14,19.608753,20.164093,19.602142,20.078148,186654,16.129999
TR,2003-01-15,20.09798,20.09798,19.588921,19.807089,103612,15.912246
TR,2003-01-16,19.813702,20.131037,19.767422,19.787256,87579,15.896307
TR,2003-01-17,19.668255,19.998814,19.64842,19.820313,83797,15.922865
TR,2003-01-21,19.899647,19.965757,19.681477,19.688087,113898,15.816641
TR,2003-01-22,19.621977,19.780645,19.469919,19.621977,72907,15.763526
TR,2003-01-23,19.602142,19.64842,19.390585,19.569086,68672,15.721042
TR,2003-01-24,19.536032,19.549253,18.993916,19.119528,127058,15.359883
TR,2003-01-27,19.040194,19.086472,18.590633,18.716246,89848,15.035895
TR,2003-01-28,18.742689,19.205473,18.630301,19.013748,157914,15.274899
TR,2003-01-29,18.947636,18.947636,18.398909,18.478243,89243,14.844697
TR,2003-01-30,18.478243,18.643522,18.121239,18.41213,140520,14.791586
TR,2003-01-31,18.34602,18.822023,18.154295,18.709635,124789,15.030594
TR,2003-02-03,18.775745,19.337696,18.643522,19.020359,120100,15.280211
TR,2003-02-04,18.974081,19.159195,18.755913,19.07325,84251,15.322707
TR,2003-02-05,19.13936,19.370752,18.617077,18.643522,130234,14.977484
TR,2003-02-06,18.676579,18.788967,18.246851,18.550966,102554,14.903121
TR,2003-02-07,18.511299,18.57741,18.055126,18.074961,85764,14.52072
TR,2003-02-10,18.18074,18.511299,17.995626,18.425352,155797,14.802213
TR,2003-02-11,18.379074,18.51791,18.114628,18.504686,110268,14.865946
TR,2003-02-12,18.438576,18.544353,18.114628,18.200573,72907,14.621629
TR,2003-02-13,18.365852,18.570799,18.074961,18.478243,99982,14.844697
TR,2003-02-14,18.41213,18.511299,18.028683,18.048515,144452,14.499471
TR,2003-02-18,18.213797,18.808802,18.213797,18.808802,113142,15.110259
TR,2003-02-19,18.907969,19.383974,18.762524,19.13936,199511,15.375813
TR,2003-02-20,19.145971,19.145971,18.736078,18.736078,153377,15.051837
TR,2003-02-21,18.736078,18.868301,18.6898,18.79558,157612,15.099634
TR,2003-02-24,19.734367,20.296316,19.681477,19.767422,405979,15.880374
TR,2003-02-25,20.164093,20.43515,20.164093,20.43515,398567,16.416807
TR,2003-02-26,20.395485,20.402096,19.701311,19.807089,310535,15.912246
TR,2003-02-27,20.362429,20.362429,19.767422,19.945925,162755,16.023779
TR,2003-02-28,19.951874,20.292351,19.066639,19.148352,206623,15.419895
TR,2003-03-03,19.121115,19.516066,18.957685,19.447969,191644,15.661165
TR,2003-03-04,19.44116,19.536493,18.910019,19.059828,190763,15.348601
TR,2003-03-05,19.032591,19.093876,18.399305,18.705732,157280,15.063449
TR,2003-03-06,18.726162,18.8964,18.446972,18.664877,136574,15.030557
TR,2003-03-07,18.596781,19.407112,18.555923,19.100685,143476,15.381509
TR,2003-03-10,19.012161,19.012161,18.712543,18.828304,159776,15.162157
TR,2003-03-11,18.835114,19.134733,18.712543,18.712543,127616,15.068935
TR,2003-03-12,18.610399,18.916828,18.549114,18.732971,89581,15.085387
TR,2003-03-13,18.794256,18.8964,18.521875,18.8964,122623,15.217003
TR,2003-03-14,19.066639,19.223255,18.855543,19.168779,111902,15.436343
TR,2003-03-17,19.100685,19.849731,19.080257,19.754398,133783,15.907925
TR,2003-03-18,19.781635,19.781635,19.1824,19.645447,141567,15.820188
TR,2003-03-19,19.747589,19.931446,19.604589,19.795256,119685,15.940831
TR,2003-03-20,19.795256,19.808874,19.168779,19.366257,148616,15.595359
TR,2003-03-21,19.611399,20.169779,19.31859,20.169779,237756,16.242434
TR,2003-03-24,20.190207,20.197018,19.570541,19.870159,237462,16.00115
TR,2003-03-25,19.870159,20.01997,19.747589,19.992731,76364,16.099854
TR,2003-03-26,20.01997,20.054016,19.713541,19.788446,87965,15.935343
TR,2003-03-27,19.747589,20.01997,19.407112,19.761208,105441,15.913415
TR,2003-03-28,19.693113,19.822495,19.46159,19.808874,73280,15.9518
TR,2003-03-31,19.733971,19.733971,19.087067,19.427542,161392,15.644717
TR,2003-04-01,19.495638,19.815683,19.345827,19.611399,139511,15.792773
TR,2003-04-02,20.01997,20.353636,19.897398,20.190207,87671,16.258886
TR,2003-04-03,20.271921,20.360445,20.026779,20.067636,145825,16.160172
TR,2003-04-04,20.237873,20.626017,20.237873,20.578348,124825,16.571445
TR,2003-04-07,20.837111,20.932444,20.27873,20.530684,121595,16.533054
TR,2003-04-08,20.462587,20.70092,20.27873,20.414921,96776,16.439842
TR,2003-04-09,20.510254,20.782635,20.353636,20.626017,83706,16.609829
TR,2003-04-10,20.626017,20.626017,20.27873,20.367254,55657,16.401459
TR,2003-04-11,20.462587,20.591969,19.917828,19.931446,92518,16.050503
TR,2003-04-14,20.01997,20.483015,19.917828,20.265112,111902,16.319195
TR,2003-04-15,20.265112,20.687302,20.15616,20.56473,70049,16.560482
TR,2003-04-16,20.462587,20.598778,19.747589,19.965492,180483,16.077915
TR,2003-04-17,20.088064,20.605589,20.067636,20.367254,104706,16.401459
TR,2003-04-21,20.122112,20.203827,19.829304,19.985922,108231,16.094372
TR,2003-04-22,19.917828,20.271921,19.88378,20.231064,63441,16.291771
TR,2003-04-23,20.231064,20.231064,19.917828,20.094873,72839,16.182116
TR,2003-04-24,19.88378,20.026779,19.747589,19.802065,93986,15.946315
TR,2003-04-25,19.611399,19.733971,19.407112,19.611399,121448,15.792773
TR,2003-04-28,19.611399,19.911016,19.570541,19.88378,143916,16.012115
TR,2003-04-29,20.00635,20.00635,19.802065,19.88378,112196,16.012115
TR,2003-04-30,19.815683,20.047207,19.72716,19.733971,107790,15.891483
TR,2003-05-01,19.781635,19.917828,19.577351,19.822495,99567,15.962761
TR,2003-05-02,19.747589,20.00635,19.74078,19.863352,101769,15.995668
TR,2003-05-05,19.747589,19.965492,19.747589,19.88378,102210,16.012115
TR,2003-05-06,19.965492,20.258303,19.88378,20.108494,86790,16.193075
TR,2003-05-07,20.176588,20.244682,19.951874,20.101685,84294,16.187592
TR,2003-05-08,20.013161,20.135731,19.842922,19.849731,66965,15.984698
TR,2003-05-09,19.917828,20.026779,19.890589,19.958685,86203,16.072433
TR,2003-05-12,20.033588,20.224255,20.026779,20.081255,87231,16.171144
TR,2003-05-13,20.081255,20.210636,19.972303,20.128922,134665,16.209522
TR,2003-05-14,20.224255,20.292351,20.01997,20.094873,62560,16.182116
TR,2003-05-15,20.224255,20.333206,19.99954,20.149349,95014,16.225977
TR,2003-05-16,20.190207,20.292351,19.747589,19.768017,193112,15.918894
TR,2003-05-19,19.645447,20.047207,19.645447,19.747589,116748,15.902449
TR,2003-05-20,19.815683,20.224255,19.815683,19.985922,75336,16.094372
TR,2003-05-21,19.992731,20.00635,19.72716,19.788446,72105,15.935343
TR,2003-05-22,19.788446,20.088064,19.59778,19.679495,139951,15.847608
TR,2003-05-23,19.781635,20.033588,19.659065,19.88378,122916,16.012115
TR,2003-05-27,19.951874,19.965492,19.631826,19.808874,167560,15.9518
TR,2003-05-28,19.849731,19.856541,19.488827,19.577351,209413,15.765354
TR,2003-05-29,19.577351,19.822495,19.509256,19.679495,270651,15.847608
TR,2003-05-30,19.713541,20.271921,19.679495,20.190207,160951,16.258886
TR,2003-06-02,20.428539,20.734968,20.224255,20.489826,217343,16.50016
TR,2003-06-03,20.660065,20.993731,20.605589,20.653254,102504,16.631763
TR,2003-06-04,20.823492,21.143539,20.775826,21.109491,128350,16.999161
TR,2003-06-05,21.041395,21.041395,20.632826,20.871159,108671,16.807243
TR,2003-06-06,20.939255,21.272921,20.796253,21.272921,207357,17.130774
TR,2003-06-09,21.381872,21.381872,21.177588,21.177588,162420,17.054001
TR,2003-06-10,21.177588,21.300158,21.177588,21.2593,143035,17.119804
TR,2003-06-11,21.266109,21.293348,21.109491,21.245682,73427,17.108837
TR,2003-06-12,21.381872,21.504442,21.13673,21.395491,103532,17.229479
TR,2003-06-13,21.27973,21.41592,21.177588,21.27973,389161,17.174517
TR,2003-06-16,21.381872,22.10368,21.381872,22.042395,210294,17.790054
TR,2003-06-17,22.130919,22.164967,21.518063,21.606586,160217,17.438316
TR,2003-06-18,21.586157,21.606586,21.381872,21.497635,76070,17.35038
TR,2003-06-19,21.586157,21.627014,20.734968,21.191206,126441,17.103077
TR,2003-06-20,21.449966,21.449966,21.041395,21.075443,236434,17.009642
TR,2003-06-23,21.082253,21.109491,20.769016,20.871159,139951,16.844769
TR,2003-06-24,20.973301,21.191206,20.877968,20.986919,100741,16.938189
TR,2003-06-25,20.946062,21.272921,20.946062,21.150349,112783,17.070097
TR,2003-06-26,21.143539,21.327396,21.109491,21.13673,159923,17.059099
TR,2003-06-27,21.211634,21.272921,20.837111,20.884777,66818,16.855757
TR,2003-06-30,20.843922,21.245682,20.762205,20.762205,170350,16.756832
TR,2003-07-01,20.939255,21.204824,20.70092,21.102682,93546,17.031624
TR,2003-07-02,21.143539,21.347824,21.143539,21.245682,174168,17.147036
TR,2003-07-03,21.075443,21.238873,20.973301,21.007349,86790,16.954693
TR,2003-07-07,21.143539,21.381872,20.993731,21.129919,141126,17.053614
TR,2003-07-08,20.959682,21.211634,20.912016,20.912016,107937,16.877745
TR,2003-07-09,20.973301,20.973301,20.591969,20.741777,103972,16.740345
TR,2003-07-10,20.789444,20.871159,20.646444,20.660065,69608,16.674391
TR,2003-07-11,20.728159,20.816683,20.632826,20.70092,102063,16.707371
TR,2003-07-14,20.803062,20.85754,20.605589,20.741777,86937,16.740345
TR,2003-07-15,20.707729,20.905207,20.591969,20.639635,76951,16.657907
TR,2003-07-16,20.734968,20.734968,20.571541,20.632826,102797,16.652416
TR,2003-07-17,20.462587,20.72135,20.462587,20.598778,93399,16.624941
TR,2003-07-18,20.70092,21.061825,20.56473,20.986919,111021,16.938189
TR,2003-07-21,20.986919,20.986919,20.598778,20.782635,107350,16.773323
TR,2003-07-22,20.952873,21.109491,20.605589,20.646444,135252,16.663401
TR,2003-07-23,20.666874,20.769016,20.530684,20.632826,110727,16.652416
TR,2003-07-24,20.734968,21.089064,20.673683,20.796253,151553,16.784306
TR,2003-07-25,20.796253,21.007349,20.605589,20.939255,102944,16.899723
TR,2003-07-28,20.973301,20.973301,20.632826,20.680492,100888,16.690882
TR,2003-07-29,20.748587,20.816683,20.530684,20.646444,102651,16.663401
TR,2003-07-30,20.71454,21.041395,20.673683,20.877968,156986,16.85026
TR,2003-07-31,20.946062,21.041395,20.496635,20.707729,94574,16.71287
TR,2003-08-01,20.769016,20.946062,20.71454,20.85754,126294,16.833778
TR,2003-08-04,21.027777,21.075443,20.70092,20.803062,116161,16.789804
TR,2003-08-05,20.734968,20.843922,20.544302,20.578348,155077,16.608448
TR,2003-08-06,20.510254,20.707729,20.496635,20.605589,250972,16.630428
TR,2003-08-07,20.469397,20.762205,20.455778,20.687302,134077,16.696377
TR,2003-08-08,20.789444,20.85754,20.598778,20.71454,61238,16.718363
TR,2003-08-11,20.850731,20.850731,20.530684,20.626017,88259,16.646917
TR,2003-08-12,20.530684,20.939255,20.530684,20.891586,63881,16.861248
TR,2003-08-13,20.939255,20.939255,20.728159,20.796253,72692,16.784306
TR,2003-08-14,20.728159,20.837111,20.632826,20.687302,106469,16.696377
TR,2003-08-15,20.612396,20.769016,20.56473,20.769016,74014,16.762325
TR,2003-08-18,20.871159,20.905207,20.71454,20.809874,52133,16.795301
TR,2003-08-19,20.707729,20.837111,20.530684,20.619207,78273,16.641428
TR,2003-08-20,20.544302,20.70092,20.428539,20.598778,87671,16.624941
TR,2003-08-21,20.598778,20.632826,20.428539,20.537493,80769,16.57548
TR,2003-08-22,20.496635,20.585159,20.135731,20.15616,75336,16.267704
TR,2003-08-25,20.088064,20.496635,20.088064,20.353636,65937,16.427086
TR,2003-08-26,20.340017,20.632826,20.210636,20.619207,102063,16.641428
TR,2003-08-27,20.626017,20.626017,20.428539,20.530684,57860,16.569975
TR,2003-08-28,20.496635,20.619207,20.190207,20.551111,86643,16.586464
TR,2003-08-29,20.448969,20.796253,20.448969,20.660065,56832,16.674391
TR,2003-09-02,20.837111,21.245682,20.769016,21.075443,129525,17.009642
TR,2003-09-03,21.245682,21.449966,21.109491,21.225252,84000,17.130552
TR,2003-09-04,21.225252,21.232063,21.041395,21.075443,100741,17.009642
TR,2003-09-05,21.075443,21.177588,20.884777,21.143539,47580,17.0646
TR,2003-09-08,21.041395,21.402302,21.041395,21.252491,72986,17.152533
TR,2003-09-09,21.211634,21.27973,21.068634,21.143539,64175,17.0646
TR,2003-09-10,21.041395,21.334206,21.041395,21.143539,164035,17.0646
TR,2003-09-11,21.245682,21.381872,21.170776,21.375063,90902,17.251451
TR,2003-09-12,21.272921,21.586157,21.109491,21.490824,65790,17.344891
TR,2003-09-15,21.388681,21.586157,21.27973,21.313778,74895,17.202005
